"method","bias","mae","rmse","spearman","accuracy","rules"
1,-0.0240631994705532,0.0858112211230235,0.108149269197826,0.580698978412475,0.668888888888889,0
2,-0.00643394779974425,0.0971907067872351,0.127993817666994,0.0277107732069034,0.404444444444444,0
3,-0.0198239894275561,0.0880072780829007,0.128449915152477,0,0.74,0
4,-0.0198239894275561,0.0880072780829007,0.128449915152477,0,0.74,0
1,0.00405875715706108,0.0840658389561944,0.102124004710738,0.702121665288329,0.613333333333333,0
2,-0.00622960659788973,0.087642222646293,0.118013533631406,0.549315220397769,0.628888888888889,0
3,-0.00427686707344568,0.0901373576912856,0.126670005940239,0.5457249048676,0.462222222222222,15
4,-0.00533249940488256,0.0910278355102105,0.128679635258147,0.362272571325629,0.271111111111111,15
1,0.0819407739500595,0.111473414265794,0.136843244065778,0.643422057322831,0.433333333333333,0
2,0.0269879789555066,0.100927844178357,0.120497606218436,0.416421291392181,0.244444444444444,0
3,-0.0124002199874285,0.0835232431781123,0.123735527713375,0,0.766666666666667,0
4,-0.0124002199874285,0.0835232431781123,0.123735527713375,0,0.766666666666667,0
1,0.00835921842724271,0.0804575762979763,0.101265276608679,0.530121460879101,0.513333333333333,0
2,-0.0193336208904412,0.0812496822541214,0.114626282279052,0.42358638418727,0.693333333333333,0
3,-0.0199019541612836,0.080259799800123,0.118835350616163,0.657692497204835,0.775555555555556,15
4,-0.0190879321748608,0.0808501872885209,0.120459101148819,0.47335115537157,0.768888888888889,14
1,-0.0653998100688412,0.0942930582077942,0.118417864850541,0.696438998157118,0.78,0
2,-0.0542762496203232,0.0910655155903404,0.117365804171477,0.674884017145042,0.817777777777778,0
3,-0.00879097475205884,0.0833581503097883,0.122597549285935,0,0.775555555555556,0
4,-0.00879097475205884,0.0833581503097883,0.122597549285935,0,0.775555555555556,0
1,-0.0135501880786005,0.07271749649508,0.0908777150348889,0.707447182577065,0.668888888888889,0
2,-0.0202933013771515,0.0840259928042636,0.116733594277674,0.440834152956618,0.713333333333333,0
3,-0.0217852908734429,0.0849908103748763,0.12133484094611,0.608587270620218,0.762222222222222,14
4,-0.0214992154301966,0.0854935688259195,0.122343615956073,0.537151125077186,0.762222222222222,12
1,-0.000249070405538823,0.0971067112817168,0.120877720682711,0.484115443619913,0.628888888888889,0
2,-0.0268830379506279,0.0861530409510037,0.117380679614513,0.529547354470354,0.786666666666667,0
3,-0.0106706204722465,0.084154456595282,0.123512888563924,0,0.766666666666667,0
4,-0.0106706204722465,0.084154456595282,0.123512888563924,0,0.766666666666667,0
1,-0.00392987156537523,0.092158982250535,0.117982396179647,0.587454662500735,0.6,0
2,-0.0158244321266763,0.083621140624662,0.117329943634154,0.280841995180444,0.52,0
3,-0.0159855734437206,0.0813589451682858,0.119986105252078,0.25632472376157,0.284444444444444,15
4,-0.0163479048050686,0.0815179895394907,0.120390538121974,0.240449846033368,0.248888888888889,13
1,-0.0289933445152332,0.0823513333508553,0.103237661463214,0.701316421806122,0.711111111111111,0
2,-0.0184214891212828,0.0841420377562195,0.11219427277547,0.631115846634633,0.717777777777778,0
3,-0.0125594020907137,0.085709260281996,0.12598471644277,0,0.762222222222222,0
4,-0.0125594020907137,0.085709260281996,0.12598471644277,0,0.762222222222222,0
1,0.0154605402941704,0.0808858669993718,0.0987963340841602,0.617379305417431,0.571111111111111,0
2,-0.00373184867609697,0.0785760088380201,0.106122637683499,0.614153629149538,0.586666666666667,0
3,-0.00371743265330919,0.0803208464202628,0.114401111599462,0.741289372168056,0.375555555555556,15
4,-0.00488866186353509,0.081763569029711,0.117445524398774,0.604781054432821,0.248888888888889,12
1,0.0178700965681318,0.0898224644000779,0.110863883393562,0.525953089696183,0.577777777777778,0
2,-0.00508818232902615,0.0858735966851788,0.111955523253503,0.414002681013929,0.546666666666667,0
3,-0.0153347638728429,0.0814685058805671,0.12003165129658,0,0.748888888888889,0
4,-0.0153347638728429,0.0814685058805671,0.12003165129658,0,0.748888888888889,0
1,0.0608478832254205,0.101290134477837,0.121947115497721,0.652728973778349,0.468888888888889,0
2,-0.00589965870450437,0.0899165686695337,0.120938176141264,0.392002269559198,0.502222222222222,0
3,-0.00198951561161834,0.0923500472787696,0.124054369003348,0.589648622033979,0.248888888888889,15
4,-0.0077014463244163,0.0912189941769578,0.126410004258721,0.532433885124905,0.248888888888889,14
1,0.0397152401807461,0.0929553459774657,0.114246908397245,0.653511384230135,0.544444444444444,0
2,0.00891899034057683,0.0834456275187998,0.10843341517797,0.68102747955224,0.4,0
3,-0.013193401179556,0.0820209508703014,0.1219967908542,0,0.76,0
4,-0.013193401179556,0.0820209508703014,0.1219967908542,0,0.76,0
1,0.0511658135637865,0.0980733868099339,0.11633973018505,0.634027652940631,0.475555555555556,0
2,0.00915634078491356,0.0905880267416431,0.116077519049622,0.599944915368062,0.395555555555556,0
3,0.0120339248159653,0.0974667429823508,0.123938142721439,0.70395198255342,0.237777777777778,15
4,0.010147333864972,0.0992215248924001,0.127156769677043,0.537261490848839,0.237777777777778,13
1,-0.0193141603113388,0.0863385924580297,0.106604160408041,0.664824905713765,0.711111111111111,0
2,0.0028426736205612,0.08607356896994,0.112460132447394,0.641161402622675,0.522222222222222,0
3,-0.0121127232595519,0.0857779102855019,0.126405507462082,0,0.766666666666667,0
4,-0.0121127232595519,0.0857779102855019,0.126405507462082,0,0.766666666666667,0
1,-0.0128607541235761,0.0863507685140506,0.1082733164368,0.611407292330516,0.673333333333333,0
2,-0.00320405111526086,0.0858713844664024,0.111901534081411,0.584687110519428,0.693333333333333,0
3,-0.00330765706013135,0.0869631844262787,0.120353007277879,0.580769725432625,0.668888888888889,14
4,-0.00167053627327527,0.0886314850660764,0.123921053137132,0.536776079791789,0.24,13
1,0.00420423198879042,0.0838865282302444,0.102822981720369,0.666717710303177,0.626666666666667,0
2,-0.00409561467367714,0.086593202736848,0.116341891361358,0.585146329200167,0.566666666666667,0
3,-0.0129296611212533,0.0877957262339501,0.126995962520664,0,0.757777777777778,0
4,-0.0129296611212533,0.0877957262339501,0.126995962520664,0,0.757777777777778,0
1,-0.0495104944327261,0.0956267937833504,0.121888078982106,0.633796238834175,0.72,0
2,-0.0394121301590556,0.090404797046599,0.124792278596172,0.498769881523135,0.715555555555556,0
3,-0.0380232013859763,0.0915774085519315,0.130421142726298,0.604158311399859,0.757777777777778,14
4,-0.0403281770066235,0.095726434276704,0.134658123268836,0.488756049366435,0.757777777777778,9
1,-0.000262692947927906,0.0949527419050975,0.120081308577788,0.650516661691175,0.646666666666667,0
2,-0.0219724006047286,0.0972646515861281,0.131739893332946,0.22240290286321,0.517777777777778,0
3,-0.027369397560753,0.0928557253533053,0.135929698706909,0,0.726666666666667,0
4,-0.027369397560753,0.0928557253533053,0.135929698706909,0,0.726666666666667,0
1,-0.037718362820384,0.0981075132502898,0.122700411683392,0.530370938601956,0.684444444444444,0
2,-0.0362232152820995,0.0907456265317905,0.122462540399443,0.680143089526965,0.817777777777778,0
3,-0.0384488647324913,0.0974749416553104,0.134198473266121,0.703762689269279,0.74,13
4,-0.0369664257774815,0.0999576883373943,0.137880470896592,0.606164188340882,0.74,15
1,0.0173980856029286,0.111293830863595,0.13602049503828,0.341532221729882,0.537777777777778,0
2,0.00191109344591571,0.0949817573958465,0.123656750217014,0.235385938430896,0.377777777777778,0
3,-0.018465043895173,0.0861507273433696,0.127864750634098,0,0.753333333333333,0
4,-0.018465043895173,0.0861507273433696,0.127864750634098,0,0.753333333333333,0
1,0.000496221951883849,0.10030429011295,0.127510954026694,0.353790858256797,0.522222222222222,0
2,0.00694678574316667,0.0969580940388441,0.126987499259739,0.222078085470314,0.335555555555556,0
3,0.0111128243734862,0.100258116166611,0.129203344977755,0.277630244387285,0.226666666666667,15
4,0.00818054702893297,0.0991640123379354,0.129639992060489,0.153141688822259,0.226666666666667,15
1,0.0236434662737413,0.0776884067806747,0.0952358450167205,0.696089847730037,0.588888888888889,0
2,0.000270188492928578,0.0832570031162959,0.111685443792998,0.329498526451759,0.471111111111111,0
3,-0.00877879736804914,0.0794709751589424,0.116399364156313,0,0.762222222222222,0
4,-0.00877879736804914,0.0794709751589424,0.116399364156313,0,0.762222222222222,0
1,-0.0271326806308697,0.0748953909322984,0.0968647113981343,0.728222279759165,0.726666666666667,0
2,-0.0207825325433275,0.0788721449861809,0.109856928363313,0.679653281980957,0.78,0
3,-0.0187786736069821,0.0815167195500053,0.118557973992521,0.791479376009448,0.915555555555556,14
4,-0.022267840329848,0.0847922796238101,0.122105902101822,0.626448168410164,0.76,13
1,0.016480714494126,0.0915493771588578,0.11518794884195,0.61303478395219,0.584444444444444,0
2,-0.013470459742157,0.0821520186157851,0.113656810944804,0.568805031873383,0.575555555555556,0
3,-0.0198757980394886,0.0842925482374868,0.127662752031072,0,0.76,0
4,-0.0198757980394886,0.0842925482374868,0.127662752031072,0,0.76,0
1,0.0348641049750535,0.102222422663276,0.121489351278996,0.404566384848593,0.437777777777778,0
2,-0.0138884208876836,0.0906726519878734,0.121837724177213,0.255451333218032,0.484444444444444,0
3,-0.0051528133899978,0.0920702479849202,0.123369075934253,0.211943620355459,0.264444444444444,15
4,-0.0142515092016337,0.0883582567996745,0.124887121120963,0.190828899602041,0.273333333333333,14
1,-0.032962187646736,0.110001887090612,0.137329526640431,0.470230061069531,0.651111111111111,0
2,-0.0142702378549508,0.0821068337388849,0.110332542083416,0.542117604544252,0.728888888888889,0
3,-0.00994873858421985,0.0827913116179577,0.121126626050251,0,0.762222222222222,0
4,-0.00994873858421985,0.0827913116179577,0.121126626050251,0,0.762222222222222,0
1,0.0334884476774543,0.0833316625328199,0.0992835595900804,0.627832095089677,0.435555555555556,0
2,-0.00585702421785652,0.081379230047932,0.115465551199006,0.138443057923479,0.411111111111111,0
3,-0.00581614517476251,0.0798807166377977,0.116296696629188,0.217333784240695,0.22,14
4,-0.0054363578876382,0.0805051934758304,0.116774504263097,0.173929483328021,0.22,15
1,0.0107025889526354,0.0928799666199847,0.117516316116936,0.692705650589664,0.642222222222222,0
2,-0.0149262583326913,0.087622585036973,0.115369493642356,0.592739638594934,0.677777777777778,0
3,-0.0151610092742849,0.0903747668535331,0.128002513799578,0,0.74,0
4,-0.0151610092742849,0.0903747668535331,0.128002513799578,0,0.74,0
1,-0.00980435439878291,0.0960168779513627,0.121697997472904,0.639792113614967,0.655555555555556,0
2,-0.0116119746841295,0.0827974371740649,0.110377951546606,0.610271770903173,0.746666666666667,0
3,-0.0104599441547747,0.0857033393089412,0.120348607459177,0.617290357080462,0.788888888888889,15
4,-0.0129594105903697,0.0890010147552779,0.123865482887453,0.492616570954776,0.78,15
1,-0.04084723943778,0.0995257468169571,0.126076136150858,0.640048932931861,0.737777777777778,0
2,-0.0349994003142655,0.078373901071109,0.110238085593754,0.76874205799286,0.831111111111111,0
3,-0.0223503548598064,0.0824870805226328,0.125785782073935,0,0.748888888888889,0
4,-0.0223503548598064,0.0824870805226328,0.125785782073935,0,0.748888888888889,0
1,0.0164947291889093,0.0949611461123413,0.116035122445683,0.521815442292466,0.515555555555556,0
2,-0.0131825045505935,0.094476668496073,0.128701642145184,0.250377735875211,0.446666666666667,0
3,-0.0149700713114257,0.093364336110336,0.130596529830196,0.491175814450377,0.26,14
4,-0.0137640706298658,0.0945820268179646,0.131321693479857,0.488775131621948,0.26,11
1,0.0494338792833493,0.0973167356166267,0.117712881609275,0.693423415083709,0.531111111111111,0
2,-0.0133231826596477,0.081168868291641,0.110922367568664,0.800229660570011,0.668888888888889,0
3,-0.023194372605267,0.0914369231752374,0.134343912468342,0,0.737777777777778,0
4,-0.023194372605267,0.0914369231752374,0.134343912468342,0,0.737777777777778,0
1,-0.0321134157761086,0.0883992253525501,0.108970204227662,0.681821293796432,0.72,0
2,-0.0188297742637085,0.0806105068117445,0.110538093963011,0.683225635393743,0.751111111111111,0
3,-0.0206260255778959,0.0847664010393217,0.121911211606496,0.799488516279255,0.966666666666667,13
4,-0.0194147469047128,0.086775887519633,0.125880663162201,0.752926529270166,0.782222222222222,14
1,0.0115235935869681,0.0898582544415573,0.110862808750659,0.603912032225772,0.602222222222222,0
2,-0.0009328642459091,0.095637950408219,0.127346351607194,0.212504000352178,0.393333333333333,0
3,-0.017432561695259,0.0876635105136783,0.131887666262515,0,0.766666666666667,0
4,-0.017432561695259,0.0876635105136783,0.131887666262515,0,0.766666666666667,0
1,-0.0101292143744749,0.0987068097523027,0.123492605757323,0.622633353048388,0.613333333333333,0
2,-0.0124301625486075,0.0838946888104086,0.113657054451591,0.684739437138513,0.553333333333333,0
3,-0.00640437951266857,0.0923617985730454,0.123179495215302,0.779648465951904,0.268888888888889,15
4,-0.0113719623835247,0.0928829086221194,0.126817798810183,0.743833025415539,0.268888888888889,15
1,0.0153951411829041,0.0900095796957521,0.111724203957155,0.567477447976563,0.617777777777778,0
2,0.00938029301180578,0.0889119079969156,0.115728129888746,0.34699355301302,0.364444444444444,0
3,-0.0106487447275049,0.0806070353371213,0.121035613163241,0,0.777777777777778,0
4,-0.0106487447275049,0.0806070353371213,0.121035613163241,0,0.777777777777778,0
1,0.0415158246651984,0.0923679007581774,0.112905008646029,0.630787451945678,0.517777777777778,0
2,-0.0112200390002335,0.0939987005819618,0.125927089670678,0.209585692739069,0.364444444444444,0
3,-0.0101257115563246,0.0951042944588231,0.127366566091152,0.149075482321682,0.273333333333333,13
4,-0.010943533749385,0.0949123056178208,0.127656261957607,0.151872744274399,0.273333333333333,11
1,0.0144420576414551,0.0896264224042613,0.11108029670825,0.492496591728828,0.56,0
2,-0.00821008024844034,0.0900544082374894,0.120806406345065,0.264394053050198,0.462222222222222,0
3,-0.018378329267419,0.0846134383466291,0.12559025980238,0,0.748888888888889,0
4,-0.018378329267419,0.0846134383466291,0.12559025980238,0,0.748888888888889,0
1,-0.0418385779999503,0.0854148733773383,0.110739655726999,0.648352909030616,0.735555555555556,0
2,-0.0420500380830644,0.0948019202445124,0.129196507446442,0.50419592384457,0.771111111111111,0
3,-0.0447343040719062,0.100210102009869,0.135965456425682,0.679344499940455,0.731111111111111,14
4,-0.0443361778525789,0.101354604644707,0.137653170060291,0.504232040446108,0.731111111111111,14
1,-0.0197283942537347,0.0740185954162477,0.097723175253016,0.712844337500028,0.666666666666667,0
2,-0.00780227438627227,0.0799642366360093,0.11036901778565,0.634850151122224,0.64,0
3,-0.0114471433370748,0.0807847286518538,0.124665596352837,0,0.791111111111111,0
4,-0.0114471433370748,0.0807847286518538,0.124665596352837,0,0.791111111111111,0
1,0.0344931224467291,0.0965349581277638,0.117571431686196,0.506756171751852,0.497777777777778,0
2,-0.00658503779913796,0.0877779442476754,0.116162947849456,0.421785409178048,0.431111111111111,0
3,-0.00728140531727302,0.0908264621209343,0.121820121966289,0.431306384733007,0.264444444444444,15
4,-0.00779767717297161,0.0915291041091612,0.123047123855147,0.29661229612077,0.264444444444444,13
1,0.0508419204673827,0.121474670618664,0.14448597871077,0.325226020265443,0.508888888888889,0
2,-0.0131461044549019,0.0785361258238569,0.104929471021677,0.511890356307858,0.593333333333333,0
3,-0.0280042234047424,0.0753321683854858,0.118285215255662,0,0.737777777777778,0
4,-0.0280042234047424,0.0753321683854858,0.118285215255662,0,0.737777777777778,0
1,0.00393450291997923,0.112819668758987,0.140338559616399,0.205220842426725,0.513333333333333,0
2,-0.00948119952513816,0.0914211354768219,0.124663962866471,0.141000570807273,0.482222222222222,0
3,-0.0083146336268598,0.0894462605966465,0.125183515195695,0.192279146331305,0.246666666666667,15
4,-0.0111180326803752,0.0883427621177105,0.125793143934943,-0.0415406734586615,0.246666666666667,13
1,0.0419688694530266,0.0922703796489585,0.11405610396375,0.62474429909019,0.546666666666667,0
2,0.00314795550647666,0.0909135124864453,0.119122481530333,0.371101401125675,0.404444444444444,0
3,-0.0118547054621047,0.0860340958191034,0.12487672272542,0,0.757777777777778,0
4,-0.0118547054621047,0.0860340958191034,0.12487672272542,0,0.757777777777778,0
1,0.0356107462380326,0.0937257374294326,0.117241946131993,0.679547662142499,0.582222222222222,0
